"Wissenschaftlicher Name","Deutscher Name","Produzent","URL"
"Tanacetum macrophyllum","Schafgarben-Margerite,Großblättrige Wucherblume","Staudengärtnerei StaudenSpatz",NA
"Tanacetum parthenium","Mutterkraut,Falsche Kamille, Zierkamille, Fieberkraut","Staudengärtnerei StaudenSpatz",NA
"Taxus baccata","Europäische Eibe,Gemeine Eibe","Staudengärtnerei StaudenSpatz",NA
"Telekia speciosa","Große Telekie,Großblumiger Scheinalant","Staudengärtnerei StaudenSpatz",NA
"Tephroseris helenitis","Spatelblättriges Aschenkraut","Staudengärtnerei StaudenSpatz",NA
"Tetragonolobus maritimus","Spargelerbse,Spargelklee","Staudengärtnerei StaudenSpatz",NA
"Teucrium botrys","Trauben-Gamander","Staudengärtnerei StaudenSpatz",NA
"Teucrium chamaedrys","Edel-Gamander,Echter Gamander","Staudengärtnerei StaudenSpatz",NA
"Teucrium montanum","Berg-Gamander","Staudengärtnerei StaudenSpatz",NA
"Teucrium scordium","Knoblauch-Gamander,Lauch-Gamander","Staudengärtnerei StaudenSpatz",NA
"Teucrium scorodonia","Salbei-Gamander,Wald-Gamander","Staudengärtnerei StaudenSpatz",NA
"Thalictrum aquilegifolium","Akeleiblättrige Wiesenraute","Staudengärtnerei StaudenSpatz",NA
"Thalictrum flavum","Gelbe Wiesenraute","Staudengärtnerei StaudenSpatz",NA
"Thalictrum lucidum","Glanz-Wiesenraute","Staudengärtnerei StaudenSpatz",NA
"Thalictrum minus","Kleine Wiesenraute","Staudengärtnerei StaudenSpatz",NA
"Thelypteris palustris","Sumpffarn","Staudengärtnerei StaudenSpatz",NA
"Thesium bavarum","Bayerisches Vermeinkraut,Berg-Leinblatt, Bayrisches Leinblatt","Staudengärtnerei StaudenSpatz",NA
"Thlaspi montanum","Berg-Hellerkraut,Berg-Täschelkraut","Staudengärtnerei StaudenSpatz",NA
"Thymus praecox","Frühlingsthymian,Früher Thymian","Staudengärtnerei StaudenSpatz",NA
"Thymus pulegioides","Breitblättriger Thymian,Gemeiner Thymian, Gewöhnlicher Thymian, Quendel-Thymian, Arznei-Thymian, Feld-Thymian","Staudengärtnerei StaudenSpatz",NA
"Thymus serpyllum","Sand-Thymian,Feld-Thymian","Staudengärtnerei StaudenSpatz",NA
"Tilia platyphyllos","Sommer-Linde","Staudengärtnerei StaudenSpatz",NA
"Tragopogon dubius","Großer Bocksbart","Staudengärtnerei StaudenSpatz",NA
"Tragopogon porrifolius","Haferwurzel","Staudengärtnerei StaudenSpatz",NA
"Trapa natans","Wassernuss","Staudengärtnerei StaudenSpatz",NA
"Trichophorum cespitosum","Rasen-Haarsimse","Staudengärtnerei StaudenSpatz",NA
"Trientalis europaea","Siebenstern","Staudengärtnerei StaudenSpatz",NA
"Trifolium alpestre","Hügel-Klee","Staudengärtnerei StaudenSpatz",NA
"Trifolium arvense","Hasenklee","Staudengärtnerei StaudenSpatz",NA
"Trifolium campestre","Feld-Klee","Staudengärtnerei StaudenSpatz",NA
"Trifolium medium","Mittlerer Klee,Zickzack-Klee","Staudengärtnerei StaudenSpatz",NA
"Trifolium montanum","Berg-Klee","Staudengärtnerei StaudenSpatz",NA
"Trifolium ochroleucum","Blassgelber Klee","Staudengärtnerei StaudenSpatz",NA
"Trifolium pratense","Wiesenklee,Rotklee","Staudengärtnerei StaudenSpatz",NA
"Trifolium rubens","Purpur-Klee,Fuchsschwanz-Klee","Staudengärtnerei StaudenSpatz",NA
"Triglochin maritimum","Strand-Dreizack,Salz-Dreizack, Röhrkohl","Staudengärtnerei StaudenSpatz",NA
"Trinia glauca","Blaugrüner Faserschirm,Scherbet, Kleiner Faserschirm","Staudengärtnerei StaudenSpatz",NA
"Tripolium pannonicum","Strand-Aster,Salz-Aster, Pannonien-Salzaster","Staudengärtnerei StaudenSpatz",NA
"Trisetum flavescens","Wiesen-Goldhafer","Staudengärtnerei StaudenSpatz",NA
"Trollius europaeus","Europäische Trollblume","Staudengärtnerei StaudenSpatz",NA
"Tulipa sylvestris","Wilde Tulpe,Weinbergstulpe, Wald-Tulpe","Staudengärtnerei StaudenSpatz",NA
"Turritis glabra","Turmkraut,Turmkresse, Kahle Gänsekresse","Staudengärtnerei StaudenSpatz",NA
"Typha angustifolia","Schmalblättriger Rohrkolben","Staudengärtnerei StaudenSpatz",NA
"Typha minima","Zwerg-Rohrkolben","Staudengärtnerei StaudenSpatz",NA
"Typha shuttleworthii","Shuttleworths Rohrkolben,Grauer Rohrkolben","Staudengärtnerei StaudenSpatz",NA
"Ulex europaeus","Stechginster","Staudengärtnerei StaudenSpatz",NA
"Ulmus glabra","Berg-Ulme","Staudengärtnerei StaudenSpatz",NA
"Ulmus laevis","Flatter-Ulme","Staudengärtnerei StaudenSpatz",NA
"Ulmus minor","Feld-Ulme","Staudengärtnerei StaudenSpatz",NA
"Utricularia vulgaris","Gewöhnlicher Wasserschlauch","Staudengärtnerei StaudenSpatz",NA
"Vaccinium macrocarpon","Großfrüchtige Moosbeere,Large Cranberry","Staudengärtnerei StaudenSpatz",NA
"Vaccinium myrtillus","Heidelbeere,Waldheidelbeere","Staudengärtnerei StaudenSpatz",NA
"Vaccinium oxycoccos","Gewöhnliche Moosbeere,Kranbeere","Staudengärtnerei StaudenSpatz",NA
"Vaccinium uliginosum","Rauschbeere,Moor-Heidelbeere","Staudengärtnerei StaudenSpatz",NA
"Vaccinium vitis-idaea","Preiselbeere,Kronsbeere","Staudengärtnerei StaudenSpatz",NA
"Valeriana dioica","Kleiner Baldrian","Staudengärtnerei StaudenSpatz",NA
"Valeriana officinalis","Echter Baldrian","Staudengärtnerei StaudenSpatz",NA
"Valeriana sambucifolia","Holunderblättriger Baldrian","Staudengärtnerei StaudenSpatz",NA
"Valerianella carinata","Gekielter Feldsalat","Staudengärtnerei StaudenSpatz",NA
"Valerianella locusta","Feldsalat","Staudengärtnerei StaudenSpatz",NA
"Verbascum blattaria","Motten-Königskerze,Schaben-Königskerze, Schabenkraut","Staudengärtnerei StaudenSpatz",NA
"Verbascum densiflorum","Großblütige Königskerze","Staudengärtnerei StaudenSpatz",NA
"Verbascum lychnitis","Mehlige Königskerze","Staudengärtnerei StaudenSpatz",NA
"Verbascum phlomoides","Windblumen-Königskerze,Gewöhnlich-Königskerze, Windlicht-Königskerze","Staudengärtnerei StaudenSpatz",NA
"Verbascum phoeniceum","Violette Königskerze,Purpur-Königskerze, Phönizische Königskerze","Staudengärtnerei StaudenSpatz",NA
"Verbascum pulverulentum","Flockige Königskerze","Staudengärtnerei StaudenSpatz",NA
"Verbascum thapsus","Kleinblütige Königskerze,Echte Königskerze","Staudengärtnerei StaudenSpatz",NA
"Verbena officinalis","Echtes Eisenkraut,Taubenkraut, Katzenblutkraut, Sagenkraut, Verbene, Wunschkraut","Staudengärtnerei StaudenSpatz",NA
"Veronica austriaca","Österreichischer Ehrenpreis","Staudengärtnerei StaudenSpatz",NA
"Veronica beccabunga","Bachbunge","Staudengärtnerei StaudenSpatz",NA
"Veronica fruticulosa","Halbstrauchehrenpreis,Strauchiger Ehrenpreis","Staudengärtnerei StaudenSpatz",NA
"Veronica longifolia","Langblättriger Ehrenpreis","Staudengärtnerei StaudenSpatz",NA
"Veronica officinalis","Echter Ehrenpreis,Waldehrenpreis","Staudengärtnerei StaudenSpatz",NA
"Veronica prostrata","Niederliegender Ehrenpreis","Staudengärtnerei StaudenSpatz",NA
"Veronica spicata","Ähriger Ehrenpreis,Pseudolysimachion spicatum","Staudengärtnerei StaudenSpatz",NA
"Veronica spuria","Rispiger Blauweiderich","Staudengärtnerei StaudenSpatz",NA
"Veronica teucrium","Großer Ehrenpreis,Aufrechter Ehrenpreis","Staudengärtnerei StaudenSpatz",NA
"Viburnum opulus","Gemeiner Schneeball","Staudengärtnerei StaudenSpatz",NA
"Vicia angustifolia","Schmalblättrige Wicke","Staudengärtnerei StaudenSpatz",NA
"Vicia cassubica","Kassuben-Wicke","Staudengärtnerei StaudenSpatz",NA
"Vicia dumetorum","Hecken-Wicke","Staudengärtnerei StaudenSpatz",NA
"Vicia pisiformis","Erbsen-Wicke","Staudengärtnerei StaudenSpatz",NA
"Vicia sylvatica","Wald-Wicke","Staudengärtnerei StaudenSpatz",NA
"Vicia tenuifolia","Feinblättrige Wicke","Staudengärtnerei StaudenSpatz",NA
"Vicia tetrasperma","Viersamige Wicke","Staudengärtnerei StaudenSpatz",NA
"Vicia villosa","Zottige Wicke,Winterwicke","Staudengärtnerei StaudenSpatz",NA
"Vincetoxicum hirundinaria","Weiße Schwalbenwurz","Staudengärtnerei StaudenSpatz",NA
"Viola biflora","Zweiblütiges Veilchen","Staudengärtnerei StaudenSpatz",NA
"Viola canina","Hunds-Veilchen","Staudengärtnerei StaudenSpatz",NA
"Viola elatior","Hohes Veilchen","Staudengärtnerei StaudenSpatz",NA
"Viola hirta","Behaartes Veilchen,Raues Veilchen","Staudengärtnerei StaudenSpatz",NA
"Viola palustris","Sumpf-Veilchen","Staudengärtnerei StaudenSpatz",NA
"Viola reichenbachiana","Wald-Veilchen","Staudengärtnerei StaudenSpatz",NA
"Viola rupestris","Sand-Veilchen","Staudengärtnerei StaudenSpatz",NA
"Viola tricolor","Wildes Stiefmütterchen","Staudengärtnerei StaudenSpatz",NA
"Viscaria vulgaris","Gewöhnliche Pechnelke","Staudengärtnerei StaudenSpatz",NA
"Viscum album","Laubholz-Mistel,Weißbeerige Mistel","Staudengärtnerei StaudenSpatz",NA
"Vitis sylvestris","Wilder Wein","Staudengärtnerei StaudenSpatz",NA
"Woodsia ilvensis","Südlicher Wimperfarn,Rostrote Wimperfarn","Staudengärtnerei StaudenSpatz",NA
